SK_ID_CURR,TARGET
101025,0.12291311995625138
101026,0.07718946997154164
101031,0.07101623894370876
101041,0.060797273102614666
101051,0.05206064855462975
101055,0.08841897744422543
101056,0.10354112169255518
101057,0.09867248576767071
101064,0.06479239933311114
101079,0.07985678204009598
101087,0.08036683275607219
101090,0.05724909952257704
101092,0.08458790597677233
101097,0.09485108822197748
101099,0.053970645760309625
101107,0.09210897058698674
101118,0.0924163430092322
101125,0.08506483676055625
101126,0.07018489335855466
101128,0.10145759108902344
101136,0.11329384655796267
101140,0.0947743441913034
101149,0.07000776153224762
101160,0.06648723896093003
101169,0.1108158135713418
101181,0.0743172194754119
101186,0.054514131091949566
101190,0.10127352953044448
101193,0.10757799649628542
101194,0.07941461417618283
101198,0.08982364588174498
101200,0.06252922142529427
101204,0.09448868353274323
101211,0.07021624746206657
101213,0.07380113504372929
101223,0.07635160587096275
101225,0.095694196290424
101237,0.07241270860428674
101243,0.074507967261673
101244,0.10857953347344042
101258,0.064247261427721
101259,0.13270964605613286
101268,0.09928078422188373
101269,0.06777587255242734
101271,0.10688368741346428
101279,0.059028285621527066
101281,0.07704578494674358
101287,0.0727884848475971
101292,0.060573918252696375
101294,0.0718985234522441
101296,0.059982649069423064
101297,0.07538073021503315
101299,0.06209380772945529
101301,0.07661425414299164
101305,0.06935130946329877
101308,0.05916522471993565
101318,0.052967869287852305
101327,0.10076540490748165
101329,0.10457565361478852
101332,0.05571648945691226
101337,0.08425986182403636
101343,0.061732855637850054
101345,0.06764316846405968
101346,0.086773454001274
101353,0.0471852882011293
101354,0.10279461437929287
101355,0.09181167444887625
101356,0.052625836170123765
101362,0.10280055777654899
101363,0.1278400176906806
101365,0.06980877209861476
101366,0.09305758726926025
101367,0.11994328965746742
101368,0.05144044601876238
101374,0.10724321124638952
101380,0.06454464230849401
101383,0.05572806233081543
101398,0.05004781741188096
101399,0.11952890499970778
101401,0.1051015010946446
101412,0.09452674230824522
101426,0.10513458812149794
101427,0.12898600627418277
101428,0.09330803949043957
101429,0.08353426169911227
101434,0.07365471298479367
101440,0.08880706226756827
101448,0.092141153116892
101449,0.07894700967620019
101465,0.07329658496279438
101467,0.07439376286924052
101472,0.1297068618593823
101478,0.07447545198918967
101497,0.07632620165627291
101504,0.06717636142745681
101547,0.07557330788783233
101548,0.0941222131778487
101555,0.0744305987960511
101570,0.0864301415433509
101572,0.06898631358305506
101578,0.07599059487587925
101580,0.10020828086547609
101588,0.08995178701740496
101602,0.07746081594475795
101610,0.09120304301838868
101614,0.1075875378938943
101616,0.09132614442636204
101643,0.09400331416540575
101644,0.08892912212900687
101649,0.08232851113582103
101650,0.09104844743942618
101665,0.053458613794551635
101667,0.10687217245281405
101669,0.05386636922300802
101674,0.0997585380955688
101675,0.07707462162674233
101678,0.09385189897835308
101682,0.08185732160042745
101686,0.08733105956327777
101697,0.13140453978722447
101700,0.09018363361057748
101711,0.05992632339629937
101714,0.04686232315236296
101715,0.10444701973448794
101728,0.08180086583266857
101732,0.06902647867934701
101757,0.0750168120679445
101758,0.09903552739897777
101759,0.09319543762666367
101762,0.047244870312211994
101764,0.07460088398189474
101780,0.10758159806776074
101784,0.08899952265436883
101789,0.06361566100812716
101816,0.07138142864854295
101819,0.06592570519631347
101827,0.048100136917211336
101863,0.09283354020696634
101867,0.10732805783561516
101870,0.06080819484116079
101873,0.10060307874388702
101878,0.07807142812160589
101879,0.0526694268516533
101880,0.06542508906384574
101887,0.09796138615020729
101897,0.056695388840975414
101901,0.06689802515576028
101903,0.13904627440606585
101920,0.07843574728973521
101921,0.07955282444588911
101922,0.06887324301225359
101961,0.11971161976824381
101962,0.07621369607025881
101971,0.07936738297576018
101976,0.10971090871608692
102002,0.09625357381466058
102005,0.06687052066395521
102007,0.12374252094898497
102017,0.06345393127693967
102019,0.11348680084322582
102029,0.05728444968202938
102051,0.08889831391016655
102052,0.06190495828380413
102054,0.07324607895952434
102062,0.10823437602997311
102067,0.08618200106660923
102068,0.08350169692011442
102070,0.0695191171764282
102090,0.0693070998235564
102092,0.12046623847287616
102099,0.11941963074423556
102100,0.0494257837542527
102112,0.0952202729617782
102113,0.08602548801476487
102122,0.09405018339991958
102123,0.067955567693989
102125,0.06499922692311941
102126,0.08666913789780582
102146,0.0870723957141525
102147,0.09121052833607153
102151,0.08803612798678612
102158,0.07343467068493016
102159,0.06906541128022439
102162,0.06653109098724325
102165,0.07213068805784044
102166,0.09493947238452284
102174,0.07193533926863409
102193,0.11553903616332771
102198,0.07118607712287145
102205,0.08771429196573415
102206,0.08129567433070695
102218,0.08210572265678213
102221,0.08408672112572763
102230,0.07914854787063462
102238,0.08690354183920844
102248,0.05145926207093048
102252,0.09685829804430383
102259,0.06378616718878136
102262,0.08978247292581198
102273,0.05793425060831807
102286,0.06978400096436856
102293,0.08058632511968666
102294,0.06097162493272785
102296,0.07705798873816272
102298,0.09632495378524075
102303,0.06541146725072329
102309,0.09156848359347439
102315,0.061763228805476716
102340,0.06499414870196595
102342,0.06648924003988012
102344,0.07035492468770856
102346,0.11256567169451281
102347,0.05676491767944592
102374,0.09497903141284403
102380,0.0958342147858796
102387,0.0853622822976195
102393,0.07180379273814948
102403,0.0788272693476799
102413,0.09011835811864
102414,0.053551045505144126
102415,0.07567429975127046
102416,0.08011152597058002
102439,0.08620834798544942
102441,0.07068003338058956
102443,0.0713026903026646
102444,0.07114933029853994
102445,0.12598869427382225
102448,0.06383132244136375
102449,0.08330731723249664
102450,0.12711566931273469
102456,0.07511985487690682
102458,0.08659977702653865
102459,0.07285085959815919
102465,0.05550420118736488
102470,0.11230102307630825
102471,0.06662190265892816
102475,0.11446013244769836
102476,0.10346329172530133
102506,0.07517758141667301
102509,0.062374568722244624
102519,0.0733899405546164
102522,0.06798198368383099
102545,0.0723791382104869
102549,0.10151807644878112
102562,0.059244828817594526
102563,0.07364200402750264
102568,0.10554931923573735
102582,0.09781106060541234
102592,0.05784339464665918
102597,0.08419827841889753
102605,0.09640195473655297
102614,0.08799625865918617
102617,0.08568655204886053
102634,0.06779971905911013
102652,0.07039931330624426
102655,0.04764812630451825
102671,0.056927548326485625
102694,0.07034152258391531
102701,0.10410833836385601
102703,0.05578090338207242
102704,0.061773573647989966
102713,0.04364593919469775
102720,0.0979122590458749
102731,0.061585020855025964
102733,0.07493126905145138
102749,0.10861645178659557
102755,0.06418666739091285
102763,0.069234304591969
102770,0.10546563438569753
102772,0.0926861466542567
102799,0.0900890488641264
102838,0.07660333150506286
102854,0.06468857108393046
102862,0.11153859701267432
102863,0.08378269656716952
102867,0.06969519865565908
102868,0.06638823442552051
102878,0.07542503405761218
102887,0.08749640364040233
102898,0.10924329791217749
102904,0.07948698062445747
102912,0.10904499168306704
102919,0.06111882350991581
102927,0.07634503090546758
102932,0.08474806635335755
102933,0.12625481615011258
102935,0.05536187995317287
102958,0.09207741442061376
102969,0.0915557551961225
102971,0.06899176255847457
102975,0.0637873384000731
102979,0.08519202045195332
102982,0.05714248777703034
102987,0.09405608991111737
102989,0.08022550285592306
102995,0.07529632605988004
102996,0.07237115188320861
103000,0.05597686095931189
103001,0.09471361185939992
103004,0.07155916603066272
103010,0.0762736989967716
103025,0.09626984584735905
103029,0.08988599190949777
103046,0.09173344353965653
103056,0.06426538809141678
103062,0.08145137192445165
103078,0.09900624528590726
103083,0.05310850543162589
103092,0.08724353393898243
103096,0.08067942250690309
103097,0.09219247138827749
103102,0.12141879981117971
103112,0.08112189518143825
103132,0.05476994834968872
103144,0.0892769595637079
103145,0.07117368447639483
103146,0.06949356579491979
103147,0.09837080429256018
103158,0.06968546214013584
103171,0.10805184303419296
103173,0.06512132674639177
103184,0.08237532122522896
103195,0.09204304222535475
103196,0.0620211761105065
103206,0.07135220405738202
103230,0.08287340154376589
103231,0.1021287728179828
103232,0.08867392466019888
103239,0.09559038016601634
103240,0.08475740428091508
103243,0.07426599381213451
103252,0.09069053630627835
103258,0.08192075605487507
103259,0.08348862533037087
103279,0.06951120743903318
103280,0.05323804617555967
103286,0.07809644034104495
103287,0.11410632746411906
103290,0.0811665099804735
103298,0.09754618544381917
103315,0.04285393729504476
103319,0.06078881051657034
103334,0.11388341177664674
103336,0.08712507663691604
103345,0.08627888153641441
103368,0.07793414295594085
103371,0.10549435359420446
103377,0.07379493701706458
103398,0.06575531247142961
103404,0.058303711107892196
103408,0.0918701399469773
103410,0.06903105148951136
103418,0.061349610678778886
103420,0.11244821940281322
103432,0.09381001635850242
103433,0.06761901148341112
103436,0.05626942866938623
103440,0.08694358969134032
103453,0.07854825966872327
103459,0.09347400505008913
103460,0.06894936128774304
103461,0.05973676504194263
103462,0.09649851457655154
103473,0.08648603322997522
103474,0.057587121687891936
103475,0.09451431423407143
103478,0.10200875296083026
103480,0.08854539160463688
103484,0.059391911202068964
103494,0.07682458055722544
103513,0.10532870179333503
103515,0.08091850491282919
103516,0.1266819407399719
103525,0.09999087954571008
103541,0.11373152571850005
103544,0.06766094216331135
103562,0.114337126080745
103570,0.15423086338531392
103572,0.12132375831446202
103574,0.06901957238608963
103575,0.08884966644891051
103591,0.09752003551575468
103594,0.06272631692789354
103609,0.0625746598475479
103613,0.0611677900726157
103614,0.05964467441449405
103615,0.05334455021790752
103624,0.09045818351524146
103625,0.13807647083009597
103628,0.11206099444249973
103629,0.06339286540201242
103647,0.07730213940757241
103648,0.09569286726102706
103651,0.07392958323569124
103658,0.0556597995935158
103668,0.08011078528607589
103669,0.07615230390460702
103676,0.08550974237550542
103682,0.07024324984852026
103683,0.05013089806541391
103689,0.06160135958422801
103725,0.053872053369660895
103733,0.0812450734641146
103744,0.04942163477734685
103762,0.09730060405790879
103771,0.09713888265273272
103773,0.056012072835579574
103783,0.10090591428872386
103784,0.08549946441198952
103808,0.051952429518945915
103812,0.05946354500580681
103813,0.08422549076669537
103814,0.06875469048722038
103818,0.12181861299715332
103824,0.08547883674856889
103828,0.05139120869897949
103830,0.07191045168528595
103840,0.06467933631186261
103842,0.09475258691395223
103847,0.10486627295572865
103848,0.09836388673950701
103851,0.05492071073844654
103854,0.12004319459834949
103857,0.15045149251128184
103861,0.04809355000629827
103862,0.08181551468725218
103865,0.07676991080494598
103870,0.0553989109019055
103876,0.07976569985605181
103891,0.13651857068823292
103908,0.06685224224090576
103914,0.07500160814807169
103918,0.0894261799918075
103940,0.08696832231033311
103963,0.10978923455355405
103966,0.09457564074096503
103971,0.10734564662376234
103980,0.0938521362148881
103984,0.06219227126030469
103985,0.07061595706905752
103998,0.11460006603910941
104019,0.07015384677853438
104026,0.07686914393573406
104035,0.10488249740547971
104044,0.06609295009992222
104045,0.08855353502483973
104047,0.08831986451753256
104051,0.05739863968744973
104058,0.06996872428601199
104063,0.06327999050549155
104066,0.08397336680350367
104087,0.04549565276223178
104089,0.08112818500509894
104095,0.0667723019709768
104098,0.1059227944425052
104104,0.052389262497064305
104110,0.08812428239277692
104120,0.06705535536015128
104122,0.0544913094354624
104131,0.07980279838641782
104132,0.09698400743332507
104135,0.05498975394385098
104136,0.08254564360525306
104149,0.07812919074960047
104150,0.0725297918097098
104156,0.08714361618257684
104165,0.09763738735153284
104175,0.07642358109089337
104179,0.103875704517368
104184,0.07980864357195615
104206,0.06115872665719313
104216,0.09001984710075087
104230,0.13268367823646543
104257,0.04765621037707321
104272,0.04946469169521838
104273,0.08537900281286193
104278,0.04575605947013904
104294,0.09167064153596222
104295,0.07949074389886564
104297,0.06709660333525108
104298,0.0963794843008483
104308,0.09666298673883165
104318,0.07708092104448731
104319,0.06134732037090015
104320,0.10995591774377346
104327,0.10448139355961515
104334,0.08588590152365412
104344,0.09926307075995495
104350,0.06901321740486584
104351,0.08419389758125022
104354,0.09916636586730451
104369,0.10640640879661489
104376,0.08915563088326016
104381,0.07662306852083436
104384,0.08665724323374416
104391,0.0543319348096449
104394,0.09392361937920665
104398,0.11163829607227074
104402,0.07227697037046375
104408,0.06715013741682226
104409,0.05433620584819186
104410,0.11887328466512002
104412,0.06607750613149728
104417,0.09220808655534736
104424,0.07829935307288156
104426,0.05701902241974192
104435,0.07009297362312787
104445,0.0719924942630543
104458,0.048175443178675295
104460,0.08271822123414982
104466,0.07273748495301564
104472,0.10755323702409951
104473,0.0969894661064642
104479,0.0501819342532729
104480,0.06700296426723111
104482,0.1068125793088357
104499,0.04837037484309782
104501,0.04813262738728023
104502,0.0711813991147513
104506,0.07898531489210961
104510,0.05544054663559206
104512,0.06405498097282325
104520,0.1146869482026823
104528,0.10444618707447353
104529,0.08882889692317296
104541,0.08650172282736358
104578,0.0614947597677458
104584,0.07716680683203542
104588,0.09265384624664445
104602,0.07502967511363286
104610,0.05514237109742972
104611,0.08064815957864334
104618,0.10088367805541636
104620,0.07833209027662477
104622,0.05471461289473456
104624,0.056920525613823776
104625,0.0904149295679521
104634,0.1226586062777737
104639,0.09326702121389244
104646,0.06924742118928008
104647,0.07016060879228046
104652,0.05625051722377205
104670,0.07284934035242248
104677,0.0644825747016394
104685,0.09732269820642879
104691,0.08555590084727117
104696,0.06462468270769715
104699,0.053659825487109875
104712,0.10691940508984178
104714,0.07700573758524656
104717,0.07793533043784687
104718,0.07301210621608391
104740,0.07210774798322428
104741,0.08814728462141926
104743,0.04400848728080543
104744,0.09183135678600056
104747,0.09103064363479846
104767,0.07853168352086301
104772,0.16505805831858508
104776,0.12037610244762256
104779,0.0597054435145523
104814,0.07959848001340315
104815,0.07506824988021134
104830,0.09272384265995817
104831,0.10394933100518809
104833,0.0966762078942978
104839,0.06562042783909443
104840,0.07752745873485015
104860,0.09200129676158544
104861,0.049222253261728535
104866,0.07807308466327573
104870,0.06140532244916552
104877,0.08732109012356784
104878,0.054288993737674804
104879,0.07075627894224015
104880,0.0837559149228799
104899,0.08013004475361006
104906,0.05025487018633586
104907,0.10353246227466292
104913,0.0799871092447725
104916,0.09979527677441892
104921,0.08704498893309447
104930,0.07389533476506797
104931,0.08943895544881114
104936,0.09173679927531599
104937,0.08293405276775125
104942,0.07512309591245683
104943,0.07277683500016087
104969,0.09204351666879525
104972,0.12702871104358485
104988,0.0872142998918774
105013,0.08759629029806937
105015,0.08476172101228496
105019,0.065465706175832
105027,0.0741668840140021
105030,0.08711431263242954
105035,0.14318369816842577
105041,0.05698421818605939
105051,0.11162286250336699
105056,0.06000664046849332
105067,0.16015261615504173
105071,0.10026425502779521
105072,0.05651765859277294
105074,0.11747683158108874
105091,0.10242456058467747
105101,0.06805503287237752
105103,0.0786706659521177
105134,0.08514298583393438
105139,0.08463519692848917
105142,0.11489389956019266
105146,0.08698419185446564
105163,0.08045623334916623
105168,0.10241655684349393
105172,0.04689130524629695
105176,0.11609196240047026
105195,0.07389561003858539
105196,0.12421990898801863
105197,0.05307327654337574
105203,0.0769075388871699
105223,0.08466030714781515
105227,0.07777216963282726
105228,0.05753268247461437
105230,0.08836420984931655
105231,0.11699554102664937
105239,0.07302854376463934
105242,0.0914722653053543
105244,0.073615518350993
105245,0.10217804929800618
105248,0.052048853121829865
105249,0.0770439523295545
105266,0.11205786305260772
105271,0.11104363880048604
105276,0.09698979649066045
105282,0.0943637802236706
105292,0.07286600674325162
105297,0.04370681731180654
105332,0.10494044725261199
105333,0.07104644875049977
105343,0.05620907508141154
105344,0.04886466401067279
105345,0.10709685351173827
105357,0.08655414901782206
105359,0.08007673227691067
105366,0.07160119372959062
105367,0.0872460511621507
105370,0.04262529352606903
105377,0.08602028568073682
105390,0.07827144657479501
105399,0.06138524693794599
105403,0.06989771338856181
105404,0.07813257496576852
105414,0.06634397258274158
105417,0.07864180869519338
105425,0.12407639444179663
105452,0.06662782829984955
105454,0.09118159714215765
105456,0.10755537416467226
105470,0.09073928047745071
105471,0.05087383313689183
105483,0.07737073110610893
105493,0.09431517885213789
105508,0.11411842702420898
105514,0.0921575362459805
105515,0.04919600995449143
105528,0.1246377508124316
105529,0.060482969667168957
105531,0.062222804548713775
105532,0.06720996750073836
105558,0.04560818315127213
105574,0.07895969991409597
105578,0.05328852528346765
105584,0.12920935059703426
105595,0.10243959543853524
105617,0.08665502613087864
105618,0.06939395432545245
105621,0.07096452761030343
105625,0.07460101494272475
105629,0.07983541991821394
105630,0.058680349377310856
105634,0.05531957044238527
105635,0.08903984405367205
105641,0.09354441806239058
105647,0.09356183585808643
105648,0.0777240530398573
105655,0.05518259462491802
105657,0.057708426601427346
105672,0.09816400633986745
105678,0.07697518936893304
105682,0.0698324034297117
105691,0.08396991326706034
105692,0.07478522610962016
105706,0.1080234427520182
105712,0.09037312892695346
105720,0.0841294221531066
105734,0.07399926336976065
105735,0.08249392682685518
105736,0.07893697293467661
105737,0.05690644244565183
105738,0.11426909126242105
105740,0.10675223091407772
105744,0.05294126018610552
105747,0.09170507248927524
105749,0.0987437531995954
105754,0.07971461344243337
105758,0.058138139963942764
105760,0.0814408499431693
105767,0.07199715776794449
105784,0.10239997241788977
105791,0.07604603956585926
105802,0.07806817150113167
105807,0.11890050832409561
105809,0.06412322620906069
105816,0.08683966541356813
105817,0.05361864754440955
105824,0.11578249418213052
105832,0.09306574024680946
105856,0.07021080158867268
105865,0.06950354907973542
105899,0.07255314137926636
105906,0.04625538952578522
105916,0.07989216146946819
105923,0.09686920638131202
105937,0.08515276576342584
105965,0.05504840476357338
105966,0.07846921603055133
105968,0.06411629913528429
105973,0.07382093011034922
105976,0.09967602146890925
105978,0.057448999606338445
105979,0.06804574627493357
105991,0.090333653527753
105998,0.07653430994635148
105999,0.08507475621088677
106000,0.08549869433513911
106001,0.0920696442803962
106010,0.07061965523969256
106011,0.08452234322169104
106013,0.10570509322338055
106015,0.0692818207094988
106026,0.05800357732052973
106032,0.05810335817025856
106035,0.0855490020202385
106040,0.07962207222874468
106041,0.11432635030729038
106044,0.051551085799298554
106053,0.09239155317789603
106054,0.05951002567675841
106065,0.10681301249491776
106081,0.06797625707796094
106083,0.07196031190752915
106087,0.08185824682427803
106090,0.08409835658406614
106101,0.041875326793656596
106102,0.108022996739572
106109,0.07147766159552962
106116,0.06603652957173424
106150,0.06339511005474925
106155,0.14875347233115532
106166,0.0787767975291815
106176,0.07981216167099497
106189,0.06349907517588392
106199,0.10650952342063875
106205,0.08473299322529222
106206,0.07532291672018947
106211,0.07488601120243182
106214,0.05789575692148366
106216,0.07518527593915147
106217,0.08688113552205194
106225,0.07440226326028616
106249,0.05832577579436229
106256,0.06499466598971311
106258,0.063896655065323
106261,0.09353254145065143
106262,0.10594750366999364
106264,0.05432947417373457
106271,0.09403485002241468
106276,0.06963051131980165
106277,0.08315983123534362
106286,0.09900457075895522
106293,0.05703866687818072
106295,0.06547077337265869
106296,0.08653562560876404
106297,0.11653856553912775
106298,0.0821064894111567
106311,0.07020216153346817
106314,0.10123748289480422
106320,0.10839570304073029
106334,0.09037551871040472
106346,0.061595852268605034
106347,0.06643440087004666
106349,0.07403973024632814
106354,0.09670474314882321
106360,0.04930258189625859
106373,0.0775612241943447
106377,0.06057672196618859
106386,0.09643018204493656
106387,0.09546760660197348
106391,0.04791604715903674
106401,0.11534307472994258
106411,0.1041316331923795
106413,0.10517815734513071
106426,0.08716272679630037
106427,0.06428239488114938
106428,0.12110338413774266
106434,0.08694573403761682
106438,0.08459218018651841
106440,0.090235457723321
106441,0.059508371530118405
106452,0.10991109032969239
106453,0.07379702310145264
106454,0.08248862721491793
106457,0.08612835045899285
106484,0.06159786495288426
106488,0.13809182155454444
106491,0.07175570274915304
106514,0.07781189228908235
106527,0.08030960634592757
106528,0.06587986346456425
106529,0.04625856577566135
106534,0.10205292350130112
106550,0.09941711173448363
106577,0.07031467850020845
106585,0.11929289124506966
106590,0.05099600123400114
106607,0.06445338056006641
106610,0.09394401262252844
106611,0.08457001404367398
106612,0.11027821825072896
106624,0.05627483047979612
106631,0.06629615578455297
106647,0.15672317040422165
106660,0.11165681076700407
106674,0.07746183355932289
106687,0.06056746841672972
106712,0.08469393260468613
106713,0.06622210343048655
106717,0.07045275788860485
106720,0.09256993881724017
106721,0.08394106244610446
106724,0.07712528042967975
106735,0.09744219969032222
106739,0.07203231939529299
106740,0.06803904445705106
106754,0.06900909900237893
106760,0.13184601684257174
106761,0.08837587149433772
106784,0.08764315759909296
106787,0.07494219849462803
106797,0.06539505093162724
106798,0.0641278470013846
106802,0.10818243038339573
106803,0.09035298361789333
106804,0.13596385747359513
106805,0.06918606387416103
106810,0.11651160622820515
106812,0.08573970857173203
106813,0.05503240484276309
106817,0.06318598907098624
106822,0.08782992751277521
106823,0.07885970944853213
106827,0.056667233206025784
106841,0.06118636741195463
106851,0.07577944635261354
106852,0.0890321056404298
106853,0.13413627195982303
106854,0.13975070113389634
106861,0.08625901581411233
106873,0.10431790693484548
106877,0.06376173003692552
106878,0.07067082439247122
106881,0.09612837572690557
106900,0.0705867268711244
106906,0.059797304782922486
106907,0.07661507078167537
106914,0.08449058803293202
106916,0.0784941683248415
106924,0.06507564654117351
106931,0.06933667777236964
106936,0.09499403888339086
106937,0.07246556655586606
106938,0.07033306758515942
106939,0.0950222137387365
106943,0.05816009934302847
106944,0.06351995972130686
106967,0.09776791021788538
106980,0.08016180487606277
106986,0.055289873028837644
106987,0.07529027482408959
106990,0.056342443603466734
107013,0.0463742149592019
107023,0.0871123980911833
107033,0.05220801256353878
107037,0.08971077267838795
107048,0.08967915507092282
107071,0.09511245693068558
107081,0.05348106459676916
107113,0.07863571885456165
107130,0.05664571139949056
107131,0.07592729237523162
107145,0.07832533415824193
107156,0.08307247435514768
107219,0.0714773414203299
107222,0.107111580477336
107223,0.17684412451109857
107232,0.11107613639809066
107245,0.0868343831233367
107246,0.05221930018265808
107247,0.05806744622010249
107256,0.06519004993905929
107259,0.06270432804237382
107260,0.04024076599408428
107279,0.11601102725251437
107280,0.05854631976974263
107281,0.08453295516024004
107285,0.07590037644585546
107329,0.09611714636443991
107337,0.06836917692211392
107349,0.06358662667467511
107350,0.08325789123214142
107351,0.050181289690466785
107359,0.13611073667463372
107391,0.0865050801390583
107394,0.09763159402763373
107395,0.05174916286769119
107406,0.10122056257875929
107416,0.099591551883539
107417,0.06754721306332713
107418,0.06078875789999149
107419,0.0639180246822011
107444,0.0742002116223681
107445,0.08982877343226557
107446,0.08258464039775225
107460,0.08171098159161863
107470,0.08481252905850144
107475,0.06339344777441186
107520,0.07691283856152414
107526,0.08255725575866393
107527,0.050838769939148404
107530,0.0591033257114408
107532,0.11581769416867793
107534,0.10235033974210893
107535,0.06997771130684072
107554,0.09805703533718098
107556,0.07656734231177251
107559,0.08771901258632679
107561,0.053095681983501244
107564,0.07256654931500907
107566,0.08384691072077372
107571,0.07005961102996172
107590,0.08513226535633459
107602,0.08900162389956928
107625,0.10702754535061884
107626,0.12157888945353082
107635,0.06695898003424512
107636,0.06739177324041272
107645,0.08919304096166647
107652,0.10064713562181814
107655,0.05151889175894886
107668,0.059358346305940224
107670,0.06626474466974813
107677,0.04837410919398574
107680,0.0988852806945956
107683,0.07592923652171182
107684,0.06023470512879547
107691,0.07472819261551177
107692,0.09774637237581528
107703,0.10498684610765603
107709,0.05476906728353478
107710,0.06452004504658085
107721,0.0903291234938888
107725,0.10101668307757763
107727,0.10748668923914304
107739,0.07924908416707788
107740,0.09833542534460502
107741,0.07985380727224994
107747,0.058459521617391805
107765,0.1274643531647368
107768,0.05637469318566388
107775,0.0847094535074304
107782,0.10404871272531929
107790,0.05997932545982954
107801,0.07411365276378458
107807,0.05673152739402465
107811,0.10500222187548526
107817,0.11171017464690174
107826,0.07265356097159076
107838,0.08335115092658373
107839,0.06891950551871734
107843,0.0720388233813075
107847,0.06118631128487797
107849,0.09588687737871267
107850,0.0747825594871169
107867,0.10289576170256193
107871,0.08311371357429982
107908,0.07856856966186243
107913,0.11188405957603507
107927,0.08810634142768725
107931,0.04537967941532995
107955,0.047608181337938864
107962,0.08238675436527362
107977,0.06984173222720161
107978,0.0758846868998737
107993,0.06812538040056582
108010,0.07061236894938298
108016,0.09157632190363471
108018,0.11501612733670218
108027,0.09973181596606999
108045,0.08676344779762771
108069,0.11181774702396943
108082,0.08784314237260545
108089,0.0840676866054564
108092,0.06995292734400495
108106,0.06857162235949917
108112,0.07937833644567463
108120,0.10722933176476997
108122,0.1452312364965145
108135,0.11472973654586548
108170,0.06870379683098758
108171,0.08124458626686105
108177,0.05862043378962901
108180,0.10317360467699886
108183,0.07647691453823878
108184,0.06014024965804859
108185,0.07756325843098723
108192,0.08252390400478639
108195,0.09348970136066297
108196,0.1067408801831023
108218,0.06598888023261881
108219,0.1174143527199431
108243,0.09734221997301601
108249,0.05549242603346121
108251,0.045893165432566725
